run set,boolector.boolector,boolector.boolector,boolector.boolector,boolector.boolector,cvc4.cvc4,cvc4.cvc4,cvc4.cvc4,cvc4.cvc4,q3b.q3b,q3b.q3b,q3b.q3b,q3b.q3b,z3.z3,z3.z3,z3.z3,z3.z3
../benchmarks/bv/,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage
2017-Preiner-keymaera/intersection-example-simple.proof-node209258.smt2,unsat,0.004109627,0.008038867999857757,647168,unsat,0.004464564,0.0078336339793168,1032192,unsat,0.010298035,0.014858380003715865,1961984,unsat,0.004893895,0.008264910000434611,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node209947.smt2,unsat,0.002063873,0.005849221000971738,516096,unsat,0.003997163,0.006818822992499918,1028096,unsat,0.007836358,0.011865930995554663,1826816,unsat,0.004706967,0.017149063001852483,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node21002.smt2,unsat,0.002866721,0.013471180998749333,385024,unsat,0.003912883,0.007094559026882052,1032192,unsat,0.008547869,0.011088893006672151,1826816,unsat,0.004244754,0.006588446001842385,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node210151.smt2,unsat,0.002709229,0.00835318800091045,516096,unsat,0.00429417,0.007432519982103258,1036288,unsat,0.00867788,0.011498995998408645,1826816,unsat,0.004269164,0.006753564997779904,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node210365.smt2,unsat,0.001960701,0.006023423000442563,516096,unsat,0.004188311,0.007511288044042885,1032192,unsat,0.007929015,0.010685806002584286,1826816,unsat,0.004327126,0.007631623000634136,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node210477.smt2,unsat,0.001754629,0.006480189000285463,385024,unsat,0.004133612,0.007600718992762268,1032192,unsat,0.008752449,0.012322382011916488,1826816,unsat,0.004296736,0.007661109000764554,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node210818.smt2,unsat,0.001901159,0.007029514999885578,385024,unsat,0.00411543,0.007436660991515964,1032192,unsat,0.008338978,0.010710105998441577,1826816,unsat,0.004264431,0.007595958999445429,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211022.smt2,unsat,0.002520561,0.010737821001384873,385024,unsat,0.00467922,0.007400667993351817,1032192,unsat,0.008085023,0.010389543997007422,1826816,unsat,0.004729947,0.018380936002358794,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211162.smt2,unsat,0.001928088,0.008414855998125859,516096,unsat,0.004030665,0.007265159976668656,1032192,unsat,0.008200445,0.01053949999914039,1826816,unsat,0.004544077,0.007618027997523313,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211401.smt2,unsat,0.001893388,0.006627758000831818,385024,unsat,0.004587623,0.007229248993098736,1036288,unsat,0.008333009,0.010609232995193452,1826816,unsat,0.003803346,0.006861799000034807,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211605.smt2,unsat,0.003275971,0.01779944699956104,385024,unsat,0.00403032,0.007207945978734642,1032192,unsat,0.008007208,0.010613286998705007,1826816,unsat,0.003857114,0.006602015000680694,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211819.smt2,unsat,0.003380539,0.007083617001626408,385024,unsat,0.00436192,0.007620314951054752,1032192,unsat,0.009730005,0.028210595992277376,1826816,unsat,0.003759885,0.0064782789995661005,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node211931.smt2,unsat,0.004277528,0.012192227000923594,385024,unsat,0.004044756,0.007058418006636202,1036288,unsat,0.007028639,0.011445714000728913,1830912,unsat,0.003955881,0.006512873998872237,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node21206.smt2,unsat,0.002226788,0.010347341998567572,385024,unsat,0.004306807,0.0070268919807858765,1032192,unsat,0.008159899,0.010639583997544833,1826816,unsat,0.004048857,0.0068644979983218946,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node212394.smt2,unsat,0.002031985,0.004515897999226581,385024,unsat,0.003982085,0.006703773979097605,1032192,unsat,0.008381323,0.012181372003396973,1826816,unsat,0.003686748,0.006698960998619441,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node2127.smt2,unsat,0.004415406,0.019020977000764105,516096,unsat,0.004759423,0.007514356984756887,1032192,unsat,0.010569666,0.013053401999059133,1957888,unsat,0.004775378,0.007369840001047123,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node212700.smt2,unsat,0.002067348,0.005512897998414701,385024,unsat,0.004038072,0.007690983009524643,1028096,unsat,0.008131876,0.010437260003527626,1826816,unsat,0.004219513,0.008504446002916666,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node212812.smt2,unsat,0.002092969,0.008508653998433147,385024,unsat,0.004413371,0.007171900011599064,1028096,unsat,0.007943907,0.011307148000923917,1826816,unsat,0.004025371,0.007272507999005029,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node213143.smt2,unsat,0.003189563,0.009994140000344487,385024,unsat,0.003929683,0.008205588965211064,1032192,unsat,0.008220101,0.010614484999678098,1826816,unsat,0.004099834,0.0073406259980401956,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node213347.smt2,unsat,0.003224959,0.017036970999470213,516096,unsat,0.004511154,0.007865181018132716,1032192,unsat,0.00748819,0.01138322098995559,1826816,unsat,0.003887724,0.01602377100061858,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node213561.smt2,unsat,0.002955275,0.010076492999360198,385024,unsat,0.004012314,0.00760874996194616,1028096,unsat,0.007307217,0.023668043009820394,1953792,unsat,0.004407433,0.006973950999963563,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node213673.smt2,unsat,0.003455643,0.029672790002223337,516096,unsat,0.004153926,0.006866829004138708,1032192,unsat,0.008257322,0.0110126209910959,1957888,unsat,0.00383095,0.007483033001335571,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node214118.smt2,unsat,0.005034685,0.0197364439991361,516096,unsat,0.003977973,0.007427425007335842,1036288,unsat,0.00815577,0.011259916995186359,1826816,unsat,0.004070367,0.008031624998693587,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node21415.smt2,unsat,0.003809296,0.011664313002256677,385024,unsat,0.003709131,0.006609114003367722,1036288,unsat,0.007154544,0.009652654000092298,1826816,unsat,0.004089089,0.007680982998863328,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node214332.smt2,unsat,0.002943801,0.009349625997856492,385024,unsat,0.004736543,0.007526125991716981,1032192,unsat,0.006940821,0.010761650002677925,1826816,unsat,0.004171949,0.007641713000339223,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node214444.smt2,unsat,0.005991121,0.024289417000545654,385024,unsat,0.003942212,0.014180263970047235,1036288,unsat,0.007341213,0.011242323991609737,1826816,unsat,0.004207741,0.007510194001952186,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node214683.smt2,unsat,0.003760539,0.010347527000703849,385024,unsat,0.004539988,0.007363270968198776,1036288,unsat,0.008362681,0.010621191991958767,1826816,unsat,0.004024561,0.007149315002607182,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node214887.smt2,unsat,0.002688216,0.006748305000655819,385024,unsat,0.0042055,0.008060763007961214,1036288,unsat,0.008231116,0.010635886996169575,1953792,unsat,0.004443259,0.008182846002455335,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node215101.smt2,unsat,0.004506503,0.014448530000663595,516096,unsat,0.003747141,0.007624554971698672,1036288,unsat,0.008483562,0.010952261000056751,1826816,unsat,0.003881892,0.007702372000494506,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node215213.smt2,unsat,0.005057249,0.010206784998445073,516096,unsat,0.003909994,0.010378240025602281,1032192,unsat,0.00773734,0.011185095005203038,1822720,unsat,0.00437985,0.007924207999167265,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node21527.smt2,unsat,0.003648628,0.011371101001714123,385024,unsat,0.003942057,0.008592867001425475,1032192,unsat,0.007241629,0.010931497992714867,1826816,unsat,0.00418956,0.007504700999561464,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node215671.smt2,unsat,0.002679351,0.008560731002944522,516096,unsat,0.004258675,0.016568408987950534,1028096,unsat,0.007134084,0.009482994006248191,1953792,unsat,0.004300871,0.007002771999395918,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node215875.smt2,unsat,0.003043019,0.013471131002006587,516096,unsat,0.004337414,0.010199102980550379,1032192,unsat,0.007134815,0.00969748999341391,1957888,unsat,0.004102225,0.0075872480010730214,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node216089.smt2,unsat,0.002118591,0.00710834300116403,520192,unsat,0.004226806,0.00919480703305453,1032192,unsat,0.008439766,0.010756568997749127,1957888,unsat,0.004301593,0.007406502998492215,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node216201.smt2,unsat,0.0027502,0.012394600998959504,385024,unsat,0.004321172,0.00860489800106734,1032192,unsat,0.0088582,0.011734008003259078,1957888,unsat,0.004183026,0.007160052002291195,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node216542.smt2,unsat,0.001950125,0.0076053349985159,385024,unsat,0.00411385,0.007885908999014646,1032192,unsat,0.008376352,0.010858284993446432,1957888,unsat,0.004229864,0.007733811999059981,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node216746.smt2,unsat,0.002250285,0.007698764999076957,385024,unsat,0.004294102,0.007553341973107308,1032192,unsat,0.008422315,0.010797301001730375,1957888,unsat,0.00442808,0.007443843001965433,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node216886.smt2,unsat,0.002930203,0.010203646001173183,389120,unsat,0.004197327,0.007003773003816605,1036288,unsat,0.008495709,0.010775525006465614,1957888,unsat,0.004366384,0.007905652000772534,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node217125.smt2,unsat,0.002891367,0.006195622998347972,516096,unsat,0.004224414,0.008439412980806082,1032192,unsat,0.008431873,0.010746072992333211,1957888,unsat,0.003920912,0.007546535001893062,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node217329.smt2,unsat,0.002200563,0.008944860001065535,385024,unsat,0.004174873,0.007104563002940267,1028096,unsat,0.00839183,0.010891676996834576,1957888,unsat,0.003669628,0.00741689300048165,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node217543.smt2,unsat,0.002727599,0.014286909998190822,385024,unsat,0.00433493,0.008033889986108989,1032192,unsat,0.009281454,0.012904798000818118,1957888,unsat,0.004377136,0.00792538400128251,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node217655.smt2,unsat,0.003468133,0.01108485500299139,385024,unsat,0.004198205,0.0076561670284718275,1028096,unsat,0.010554566,0.014829225998255424,1957888,unsat,0.004108315,0.008034765000047628,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node218096.smt2,unsat,0.002620718,0.006345067999063758,516096,unsat,0.004054424,0.0084827920072712,1028096,unsat,0.007003093,0.009309407992986962,1826816,unsat,0.003821036,0.008075376001215773,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node218397.smt2,unsat,0.002312725,0.006850646997918375,385024,unsat,0.003927269,0.00749997200910002,1032192,unsat,0.006940818,0.009236222002073191,1826816,unsat,0.004326735,0.008186724000552204,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node218509.smt2,unsat,0.00199151,0.004289299002266489,385024,unsat,0.003948411,0.00788671599002555,1032192,unsat,0.00683721,0.009218934006639756,1826816,unsat,0.004264489,0.008140336998621933,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node218846.smt2,unsat,0.001995764,0.006267755998123903,516096,unsat,0.003982483,0.0067595840082503855,1032192,unsat,0.006727163,0.009136086999205872,1826816,unsat,0.004338819,0.008058990999415983,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node219050.smt2,unsat,0.002439377,0.00602887499917415,516096,unsat,0.004079696,0.00730027596000582,1032192,unsat,0.00692051,0.009186056995531544,1826816,unsat,0.004061942,0.007485967998945853,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node219259.smt2,unsat,0.002263135,0.009165856001345674,389120,unsat,0.004009776,0.006827308039646596,1032192,unsat,0.006755084,0.009114369997405447,1830912,unsat,0.00422869,0.007781374999467516,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node219371.smt2,unsat,0.00389592,0.009720644000481116,385024,unsat,0.004115805,0.007328258012421429,1032192,unsat,0.007003284,0.01028586900793016,1826816,unsat,0.003992598,0.007491226999263745,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node219804.smt2,unsat,0.00279705,0.011200542998267338,385024,unsat,0.003984891,0.006773877947125584,1032192,unsat,0.011425003,0.014195448005921207,1826816,unsat,0.004212234,0.006542407001688844,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220013.smt2,unsat,0.002288648,0.00753500599967083,385024,unsat,0.00407119,0.0072994360234588385,1032192,unsat,0.006867368,0.009864175008260645,1826816,unsat,0.003895703,0.0074739210031111725,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220125.smt2,unsat,0.001675752,0.006837984001322184,385024,unsat,0.00395806,0.006729100015945733,1032192,unsat,0.009547353,0.012306231001275592,1826816,unsat,0.00410711,0.007465143000445096,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220370.smt2,unsat,0.002305636,0.009757756000908557,516096,unsat,0.004055374,0.007251658011227846,1032192,unsat,0.009171339,0.01191851899784524,1826816,unsat,0.003862983,0.00746677200004342,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220574.smt2,unsat,0.00249577,0.004759442999784369,385024,unsat,0.00396222,0.00672574300551787,1028096,unsat,0.009144542,0.012854532993515022,1826816,unsat,0.004241846,0.007849320998502662,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node22058.smt2,unsat,0.002135407,0.010100310999405337,385024,unsat,0.004008593,0.007243781990837306,1032192,unsat,0.006965159,0.00957978400401771,1826816,unsat,0.003765338,0.0074619900005927775,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220783.smt2,unsat,0.002248553,0.006024359001457924,385024,unsat,0.003996047,0.006845078954938799,1032192,unsat,0.01006874,0.0125907290057512,1826816,unsat,0.003740631,0.007426069998473395,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node220895.smt2,unsat,0.002684021,0.01226648499869043,385024,unsat,0.004096782,0.0075258309952914715,1032192,unsat,0.006847855,0.009587146996636875,1826816,unsat,0.004361024,0.007909774001745973,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node221331.smt2,unsat,0.002117408,0.008176290000847075,385024,unsat,0.003982914,0.006796901987399906,1032192,unsat,0.01202078,0.017608729991479777,1826816,unsat,0.004049251,0.00675468500048737,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node221443.smt2,unsat,0.002991633,0.013737138000578852,385024,unsat,0.003998353,0.007470039010513574,1028096,unsat,0.006955535,0.010636254999553785,1822720,unsat,0.004178537,0.007155299001169624,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node221647.smt2,unsat,0.002222675,0.011482489000627538,385024,unsat,0.004026431,0.0068457460147328675,1032192,unsat,0.007174758,0.010760472010588273,1826816,unsat,0.00426238,0.007676044999243459,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node221856.smt2,unsat,0.001607627,0.006069006998586701,385024,unsat,0.004114111,0.007875237963162363,1032192,unsat,0.007386261,0.010768788997665979,1826816,unsat,0.004191458,0.007554967000032775,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node221968.smt2,unsat,0.002019385,0.006097686997236451,385024,unsat,0.004601821,0.008400523976888508,1032192,unsat,0.006931659,0.009311898000305519,1826816,unsat,0.003928964,0.007335615002375562,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node222080.smt2,unsat,0.002020661,0.008401675997447455,385024,unsat,0.004577058,0.014226757979486138,1028096,unsat,0.00718251,0.009723897004732862,1826816,unsat,0.004230972,0.007698345001699636,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node222416.smt2,unsat,0.002339633,0.007722633999946993,385024,unsat,0.004542219,0.007383370015304536,1032192,unsat,0.009323728,0.012072917001205496,1826816,unsat,0.004235337,0.00782747199991718,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node222661.smt2,unsat,0.002131624,0.009372016000270378,516096,unsat,0.004081741,0.0072931229951791465,1032192,unsat,0.009356777,0.011909433000255376,1826816,unsat,0.00408395,0.007285002000571694,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node22267.smt2,unsat,0.002741049,0.009108566999202594,385024,unsat,0.004771138,0.007552756986115128,1032192,unsat,0.009196701,0.011842068997793831,1826816,unsat,0.004179141,0.007529072001489112,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node222870.smt2,unsat,0.003164463,0.012729420999676222,385024,unsat,0.004025158,0.007979937014169991,1032192,unsat,0.007136786,0.010421891987789422,1826816,unsat,0.00417687,0.007308029998966958,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node222982.smt2,unsat,0.003051212,0.011103615001047729,385024,unsat,0.004277867,0.0070080269942991436,1032192,unsat,0.009437052,0.01210463400639128,1830912,unsat,0.00401941,0.0073685349998413585,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node223094.smt2,unsat,0.002452795,0.008335305999935372,385024,unsat,0.004473361,0.010689061018638313,1036288,unsat,0.009430374,0.011973415996180847,1826816,unsat,0.004288501,0.007558355002402095,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node223328.smt2,unsat,0.002108082,0.007216313999379054,385024,unsat,0.004478615,0.007165838964283466,1032192,unsat,0.009182578,0.011703188996762037,1826816,unsat,0.003827408,0.0075902550015598536,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node223440.smt2,unsat,0.001880777,0.007259627000166802,385024,unsat,0.003891794,0.008371423988137394,1032192,unsat,0.009324498,0.011876570002641529,1826816,unsat,0.004178988,0.007538588000898017,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node223644.smt2,unsat,0.002078747,0.00928875300087384,385024,unsat,0.004452431,0.008729581022635102,1032192,unsat,0.008284022,0.011773346006521024,1822720,unsat,0.004279932,0.007854332998249447,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node22379.smt2,unsat,0.001471809,0.0053386599975056015,385024,unsat,0.003994779,0.007186164031736553,1032192,unsat,0.007669714,0.011330399007420056,1826816,unsat,0.003656501,0.007058149996737484,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node223853.smt2,unsat,0.002007991,0.008440550001978409,520192,unsat,0.004761525,0.008115945034660399,1032192,unsat,0.008151991,0.010742605998530053,1826816,unsat,0.004253165,0.00806566000028397,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node224018.smt2,unsat,0.001598895,0.005923764998442493,385024,unsat,0.004060142,0.0072723120101727545,1032192,unsat,0.008079081,0.010761831988929771,1826816,unsat,0.004191215,0.007484406000003219,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node224506.smt2,unsat,0.00214392,0.00755199199920753,385024,unsat,0.00484938,0.008175400958862156,1028096,unsat,0.006813223,0.011307206004858017,1957888,unsat,0.003870748,0.007661081002879655,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node224710.smt2,unsat,0.003746968,0.01593180400232086,389120,unsat,0.004265287,0.007447506999596953,1032192,unsat,0.006869363,0.00960833799035754,1957888,unsat,0.00436132,0.00775290200181189,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node224924.smt2,unsat,0.001845732,0.006359532999340445,385024,unsat,0.004922128,0.008541844959836453,1032192,unsat,0.007303102,0.009894645001622848,1957888,unsat,0.004317566,0.007734271999652265,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node225036.smt2,unsat,0.003611773,0.00830153399874689,385024,unsat,0.004359642,0.007824091997463256,1028096,unsat,0.007422885,0.010005712989368476,1957888,unsat,0.004205548,0.0074319499981356785,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node225543.smt2,unsat,0.004512169,0.01663603299675742,385024,unsat,0.004955743,0.008625683025456965,1032192,unsat,0.007411564,0.009802683009183966,1957888,unsat,0.004209369,0.006892000001244014,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node225757.smt2,unsat,0.002091994,0.005807241999718826,385024,unsat,0.004212138,0.007528804999310523,1032192,unsat,0.007162027,0.009562203005771153,1957888,unsat,0.004263768,0.007820727998478105,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node225869.smt2,unsat,0.002221243,0.00510668900096789,385024,unsat,0.00490418,0.008255197026301175,1032192,unsat,0.007201048,0.010628000993165188,1957888,unsat,0.00432422,0.007776795002428116,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node226210.smt2,unsat,0.003588667,0.014580914998077787,385024,unsat,0.004298866,0.009544988977722824,1036288,unsat,0.0074854,0.0107492370007094,1957888,unsat,0.004236619,0.007798889997502556,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node226414.smt2,unsat,0.002954098,0.010906243998761056,385024,unsat,0.004322007,0.007525215041823685,1032192,unsat,0.007223788,0.009516454985714518,1957888,unsat,0.004370188,0.007961294999404345,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node226628.smt2,unsat,0.002543544,0.005488864997460041,385024,unsat,0.004195038,0.007802447013091296,1032192,unsat,0.007710713,0.018687071002204902,1957888,unsat,0.004402407,0.007283062001079088,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node226740.smt2,unsat,0.004187488,0.015025844000774669,385024,unsat,0.004141813,0.008144576975610107,1036288,unsat,0.007006822,0.010199608994298615,1957888,unsat,0.004371035,0.0073222050014010165,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node227233.smt2,unsat,0.002039452,0.008072737000475172,385024,unsat,0.004337792,0.007734080019872636,1028096,unsat,0.007638322,0.01044801200623624,1957888,unsat,0.004256571,0.007773171000735601,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node22726.smt2,unsat,0.003441162,0.007867219999752706,516096,unsat,0.003662396,0.0071300549898296595,1036288,unsat,0.006990969,0.010137851000763476,1826816,unsat,0.004211084,0.007536577002611011,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node227437.smt2,unsat,0.002425747,0.011360079999576556,385024,unsat,0.004373643,0.008692935982253402,1032192,unsat,0.009582267,0.012423934997059405,1957888,unsat,0.003960688,0.007866232001106255,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node227651.smt2,unsat,0.003008588,0.008735277002415387,516096,unsat,0.004065482,0.008333864971064031,1032192,unsat,0.009385901,0.01210234900645446,1957888,unsat,0.004488486,0.008849629997712327,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node227763.smt2,unsat,0.002708407,0.0062776779996056575,516096,unsat,0.004330699,0.009487449016887695,1032192,unsat,0.009514937,0.012068444993929006,1957888,unsat,0.004356601,0.008618028001365019,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node228094.smt2,unsat,0.002425159,0.00698472799922456,385024,unsat,0.004597843,0.007961424998939037,1028096,unsat,0.007323763,0.009917588002281263,1957888,unsat,0.00425398,0.008336143997439649,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node228430.smt2,unsat,0.001993863,0.005493853001098614,385024,unsat,0.004168687,0.0092628929996863,1032192,unsat,0.007170974,0.009575072006555274,1957888,unsat,0.004209813,0.008305172999826027,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node228542.smt2,unsat,0.001928224,0.0074550110002746806,385024,unsat,0.004370192,0.007599199016112834,1024000,unsat,0.007243095,0.010234522007522173,1957888,unsat,0.004554086,0.008866070998919895,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node228883.smt2,unsat,0.003022831,0.009075452002434758,516096,unsat,0.004305689,0.007132117985747755,1028096,unsat,0.009269654,0.011798666004324332,1957888,unsat,0.00431978,0.008468267998978263,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node229087.smt2,unsat,0.003657644,0.0151216430022032,385024,unsat,0.004272561,0.0076720500364899635,1028096,unsat,0.009302373,0.013010986993322149,1957888,unsat,0.004074611,0.0071512329996039625,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node22930.smt2,unsat,0.00201233,0.006707773998641642,385024,unsat,0.003944955,0.007496951962821186,1028096,unsat,0.009073214,0.011817689999588765,1826816,unsat,0.003796921,0.007864984003390418,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node229301.smt2,unsat,0.002657239,0.009011198999360204,385024,unsat,0.004129364,0.007486839022021741,1032192,unsat,0.007403421,0.009772821009391919,1957888,unsat,0.00432708,0.00819022900031996,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node229413.smt2,unsat,0.002756817,0.006057824000890832,385024,unsat,0.004286265,0.007959322014357895,1032192,unsat,0.007334023,0.009765043010702357,1957888,unsat,0.003802966,0.008038813000894152,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node229846.smt2,unsat,0.001977718,0.00705036200088216,385024,unsat,0.004237334,0.007459626998752356,1036288,unsat,0.007277908,0.01025164799648337,1957888,unsat,0.004158961,0.008343756999238394,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node230060.smt2,unsat,0.003092199,0.016045095002482412,385024,unsat,0.004622125,0.007968058984261006,1032192,unsat,0.00721262,0.011254274999373592,1957888,unsat,0.004254134,0.008707305998541415,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node230172.smt2,unsat,0.002644054,0.005783456002973253,385024,unsat,0.004552075,0.008077084028627723,1032192,unsat,0.009148142,0.012178873002994806,1957888,unsat,0.003822408,0.008132170998578658,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node230538.smt2,unsat,0.002423572,0.007772578999720281,385024,unsat,0.004901092,0.008503141987603158,1032192,unsat,0.007391204,0.02382127799501177,1953792,unsat,0.004281553,0.008244065000326373,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node230742.smt2,unsat,0.003270509,0.009686722998594632,385024,unsat,0.004347136,0.007564970990642905,1032192,unsat,0.011712595,0.014732878989889286,1957888,unsat,0.004212499,0.008190622000256553,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node230956.smt2,unsat,0.002540716,0.006144539998786058,389120,unsat,0.004510031,0.009069497988093644,1036288,unsat,0.011399587,0.014275013993028551,1953792,unsat,0.004100117,0.008140415000525536,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node231068.smt2,unsat,0.002950624,0.005555239000386791,385024,unsat,0.004542766,0.008064642956014723,1032192,unsat,0.009715007,0.012474322007619776,1957888,unsat,0.004362552,0.009605240997188957,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node23139.smt2,unsat,0.001952777,0.008776840000791708,385024,unsat,0.003853257,0.008256278000772,1032192,unsat,0.006813124,0.01074542100832332,1830912,unsat,0.004304289,0.007697447999817086,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node231509.smt2,unsat,0.005204378,0.013030183999944711,516096,unsat,0.004276729,0.007769284013193101,1032192,unsat,0.007208395,0.010204581994912587,1957888,unsat,0.004210321,0.006752190998668084,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node231713.smt2,unsat,0.002565952,0.007620751002832549,385024,unsat,0.004209397,0.00828007300151512,1028096,unsat,0.007259465,0.010507040002266876,1957888,unsat,0.004420365,0.007798709000780946,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node231922.smt2,unsat,0.003058131,0.013501389999873936,516096,unsat,0.004411258,0.007872061978559941,1032192,unsat,0.007152545,0.010381059008068405,1957888,unsat,0.004351312,0.007287593001819914,1298432
